TopicID,TopicName,Level1_Category,Level2_Category,Level3_Category,Level4_Category
592,Fluid Mechanics,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.1 Fluid Dynamics,
593,Chemical Kinetics And Model Reduction,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.4 Combustion,
594,Combustion,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.4 Combustion,
595,Hypersonic Propulsion,5. MECHANICAL & AEROSPACE ENGINEERING,5.3 Aerospace Engineering,5.3.2 Propulsion,
596,Soot Nucleation," Growth,  And Oxidation",5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,"5.2.4 Combustion, "
597,Synthesis And Life-cycle Analysis Of Ceramic Materials,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.2 Ceramics,
598,Fire Initiation,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.4 Combustion,
1360,Propagation,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,5.1.3 Fracture & Fatigue,
1361,Suppression,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.4 Combustion,
599,Spacecraft Electric Propulsion,5. MECHANICAL & AEROSPACE ENGINEERING,5.3 Aerospace Engineering,5.3.2 Propulsion,
600,Space Environment,5. MECHANICAL & AEROSPACE ENGINEERING,5.3 Aerospace Engineering,5.3.4 Space Systems,
601,Plasma Physics And Engineering,7. CHEMICAL & NUCLEAR ENGINEERING,7.2 Nuclear Engineering,7.2.4 Plasma Physics,
602,Computational Plasma Physics,7. CHEMICAL & NUCLEAR ENGINEERING,7.2 Nuclear Engineering,7.2.4 Plasma Physics,
604,Ultrafast Laser Spectroscopy,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,4.2.4 Laser Technology,
605,Coherent Anti-stokes Raman Scattering,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.2 Spectroscopy,
606,Optical-based Measurement And Sensor Development,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,,
607,Clean Energy Conversion,7. CHEMICAL & NUCLEAR ENGINEERING,7.3 Energy & Sustainability,7.3.1 Energy Systems,
608,Hypersonic Propulsion And Aerodynamics,5. MECHANICAL & AEROSPACE ENGINEERING,5.3 Aerospace Engineering,,
609,Morphing Structures/biomimetics,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,5.1.4 Smart Structures,
610,Mechanisms Of Aortic Injury In Automobile Collisions,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
611,Mechanisms," Prediction,  And Prevention Of Pedestrian Injuries From Collisions With Automobiles",1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,"1.1.2 Biomechanics & Injury Science, "
612,Mechanisms And Prediction Of Thoracic Injury In Automobile Collisions,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
613,Automobile Restraint Design," Evaluation,  And Optimization",8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,"8.4.2 Safety Engineering, "
614,Effects Of Aging On Thoracic Injury And Vehicular Occupant Protection,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
615,Anthropomorphic Test Device Design And Evaluation,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.2 Safety Engineering,
616,Orthopedic Training Simulator Design And Evaluation,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.3 Medical Devices & Instrumentation,
617,Methods And Theory Of Automobile Occupant Injury Prediction And Modeling,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
618,Mechanisms And Prevention Of Non-contact Lower Extremity Injury In Athletics,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
619,Modeling Of Costal Cartilage Calcification As A Function Of Age,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
620,Injury Risk Prediction Using Statistical Techniques To Interpret Finite Element Biomechanics Models,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
621,"""Development Of High-order Cfd Methods For High-speed Flows (e.g."," Supersonic And Hypersonic Regimes)""",5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,"5.2.1 Fluid Dynamics, "
622,Parallel Adaptive Algorithms For Both Spatial And Temporal Domains,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.2 Computer Systems & Architecture,2.2.2 High Performance Computing,
623,Development Of Convergent Algorithms Of Hpc + Data Analytics + Optimization For Aerospace Engineering Designs,5. MECHANICAL & AEROSPACE ENGINEERING,5.3 Aerospace Engineering,,
624,"""Applications Of Above Algorithms: Derive Reduced-order Models For Large Eddy Simulation; Improve Fundamental Understanding Of Physics In Complex Fluid Dynamical Systems; Innovate Practical Propulsion Devices""",5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.1 Fluid Dynamics,
625,Exploratory Research: Quantum Computing Algorithms For Fluids,9. INTERDISCIPLINARY & EMERGING FIELDS,9.2 Physics & Applied Physics,9.2.3 Quantum Systems,
626,"""Base Research Expertise: Adaptive Mesh Refinement"," Parallel Computing,  Complex Geometry With Embedded Boundary,  Mapped Grids,  Fourth-order Finite-volume Cfd Methods For Complex Fluid Dynamics (e.g.,  Turbulence,  Chemical Reactions,  And/or,  Plasma)""",5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,"5.2.1 Fluid Dynamics, "
627,Computational/finite Element Modeling,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,5.1.1 Structural Mechanics,
628,Vehicle Safety And Crashworthiness,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
629,Occupant Safety,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.2 Safety Engineering,
630,Human Body Modeling,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.1 Human Factors,
631,Haptics,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.5 Human-Computer Interaction,,
632,Human Factors / Human Computer Interaction,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.1 Human Factors,
633,Computational Neuroscience,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.4 Systems Biology & Bioinformatics,1.4.4 Neuroscience & Neural Engineering,
634,Biomechanics Of Cardiopulmonary Resuscitation,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
635,Ecg Diagnosis Of Cardiovascular Emergencies,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.4 Clinical Applications,
636,High Fidelity & Vr Simulation For Medical Education,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.3 Medical Devices & Instrumentation,
637,Trauma Biomechanics,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
638,Scramjets,5. MECHANICAL & AEROSPACE ENGINEERING,5.3 Aerospace Engineering,5.3.2 Propulsion,
639,Instrumentation And Laser Diagnostics,9. INTERDISCIPLINARY & EMERGING FIELDS,9.2 Physics & Applied Physics,9.2.2 Applied Physics,
640,Wind Tunnel Testing,5. MECHANICAL & AEROSPACE ENGINEERING,5.3 Aerospace Engineering,5.3.1 Aerodynamics,
641,Flight Testing,5. MECHANICAL & AEROSPACE ENGINEERING,5.3 Aerospace Engineering,5.3.3 Flight Mechanics,
642,Controls,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,4.5.1 Control Systems,
643,Advanced Manufacturing,5. MECHANICAL & AEROSPACE ENGINEERING,5.4 Design & Manufacturing,5.4.2 Manufacturing Processes,
644,Rotating Machinery,5. MECHANICAL & AEROSPACE ENGINEERING,5.5 Dynamics & Vibrations,,
645,Engineering Curriculum Design,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,9.3.2 Educational Innovation,
646,Student Assessment,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,9.3.1 Engineering Education,
647,Injury Biomechanics,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
648,Automobile Safety And Traffic Injury Prevention,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.2 Transportation Engineering,6.2.2 Traffic Engineering,
649,Athlete Injury And Performance,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
650,Smart Manufacturing,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.3 Manufacturing & Production,8.3.1 Manufacturing Systems,
651,Nanomaterial-enabled Energy Systems,3. MATERIALS SCIENCE & ENGINEERING,3.3 Materials Properties & Applications,3.3.4 Energy Materials,
652,Biological And Bio-inspired Materials And Devices,3. MATERIALS SCIENCE & ENGINEERING,3.4 Polymers & Soft Matter,3.4.4 Biomaterials,
653,Micro/nanomechanics,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,,
654,Surface Engineering,3. MATERIALS SCIENCE & ENGINEERING,3.4 Polymers & Soft Matter,3.4.3 Colloids & Interfaces,
655,Tribology,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,,
656,Wind Energy And Energy Storage Systems,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.4 Power & Energy Systems,,
657,Aerospace Propulsion And Aerodynamics,5. MECHANICAL & AEROSPACE ENGINEERING,5.3 Aerospace Engineering,,
658,Turbulence," Multiphase Flow,  And Fluid-solid Interaction",5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,"5.2.1 Fluid Dynamics, "
659,Application Of Optical Measurement Techniques,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,,
660,Development Of Laser Sensors,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,4.2.4 Laser Technology,
661,"""Non-intrusive Measurements Of Temperature"," Pressure,  Velocity,  Chemical Composition In Harsh Environments""",9. INTERDISCIPLINARY & EMERGING FIELDS,9.2 Physics & Applied Physics,"9.2.2 Applied Physics, "
662,Tomography,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.6 Data Science & Analytics,2.6.4 Visualization,
663,Three-dimensional Measurements And Visualization,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.6 Data Science & Analytics,2.6.4 Visualization,
664,Experimental And Analytical Study Of Energy And Thermal Systems,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,,
665,Traumatic Brain Injury,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
666,Computational Biomechanics,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
667,Experimental Biomechanics,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
668,Design Of Personnel Protective Equipment,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.2 Safety Engineering,
669,Micro- And Nanoscale Heat Transfer,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.2 Heat Transfer,
670,Electro- And Optothermal Experimental Techniques,9. INTERDISCIPLINARY & EMERGING FIELDS,9.2 Physics & Applied Physics,9.2.2 Applied Physics,
671,Microfabrication And Mems,5. MECHANICAL & AEROSPACE ENGINEERING,5.4 Design & Manufacturing,5.4.2 Manufacturing Processes,
672,Infrared Thermal Detection,9. INTERDISCIPLINARY & EMERGING FIELDS,9.2 Physics & Applied Physics,9.2.2 Applied Physics,
673,"""Injury Biomechanics – Head"," C-spine,  Chest,  Abdomen And Pelvis And Extremities""",1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,"1.1.2 Biomechanics & Injury Science, "
674,Occupant Kinematics,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
675,Pedestrian Injury,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
676,Experimental Embalming Techniques (soft Embalming For Medical And Surgical Education),1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,,
677,Post Mortem Human Subject Training Techniques For Life Saving Procedures,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,,
678,Anatomical Injury Scaling,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
679,Real-world Investigation Of Crashes And Injury Mechanisms,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
680,Characterization Of Biological Materials And Structures,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,,
681,Impact Biomechanics For Surgical Training,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
682,Structure-function Relationships,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,,
683,Advanced Microscopic Imaging,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.1 Microscopy & Imaging,
684,Biomineralizing Tissues,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.3 Tissue Engineering & Regenerative Medicine,1.3.1 Tissue Engineering,
685,Bioimaging,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.1 Medical Imaging & Diagnostics,
686,Bone,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.3 Tissue Engineering & Regenerative Medicine,1.3.1 Tissue Engineering,
1363,Tendon,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.3 Tissue Engineering & Regenerative Medicine,1.3.1 Tissue Engineering,
687,Fluid Mechanics Analysis/theory And Computation,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.1 Fluid Dynamics,
688,High-speed Flow Physics,5. MECHANICAL & AEROSPACE ENGINEERING,5.3 Aerospace Engineering,5.3.1 Aerodynamics,
690,Metal Oxidation, Processing And Recovery,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,"3.5.4 Materials Degradation, "
691,Engineering Mechanics,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,,
692,Nanomanufacturing For Wearable Electronics,5. MECHANICAL & AEROSPACE ENGINEERING,5.4 Design & Manufacturing,5.4.2 Manufacturing Processes,
693,Engineering Design For Biomedical Devices,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.3 Medical Devices & Instrumentation,
694,Soft-hard Integration Mechanics,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,,
695,Thermal Transport Of Mechanically Deformed Materials,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.2 Heat Transfer,
697,Circular Economy And Industrial Ecology,7. CHEMICAL & NUCLEAR ENGINEERING,7.3 Energy & Sustainability,7.3.2 Sustainable Processes,
698,System Safety And Reliability,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.2 Systems Engineering,8.2.4 Reliability Engineering,
699,Human Performance Modeling,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.1 Human Factors,
700,Formal Methods,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.3 Software Engineering & Systems,2.3.2 Formal Methods & Verification,
701,Situational And Spatial Awareness,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.1 Human Factors,
702,Human-automation/-autonomy/-robot Interaction,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.4 Human-System Integration,
703,Complex Systems Failure,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.2 Systems Engineering,8.2.3 Complex Systems,
704,Psychophysics And Psychometrics,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.1 Human Factors,
705,Auditory Perception,5. MECHANICAL & AEROSPACE ENGINEERING,5.5 Dynamics & Vibrations,5.5.3 Acoustics,
706,Technology And Democracy,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.1 Technology & Society, ",
708,Data Fusion,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.6 Data Science & Analytics,,
709,Knowledge Discovery,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.6 Data Science & Analytics,2.6.1 Data Mining & Analytics,
710,Simulation Optimization,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,8.1.3 Simulation,
711,Systems Design,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.2 Systems Engineering,8.2.2 Systems Design,
712,Financial Engineering And Modeling,9. INTERDISCIPLINARY & EMERGING FIELDS,9.6 Business & Economics Applications,9.6.2 Financial Engineering,
713,Asset Management And Portfolio Design,9. INTERDISCIPLINARY & EMERGING FIELDS,9.6 Business & Economics Applications,9.6.2 Financial Engineering,
714,Stochastic Systems,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,8.1.2 Stochastic Systems,
715,Data-driven Decision Making,9. INTERDISCIPLINARY & EMERGING FIELDS,9.6 Business & Economics Applications,9.6.1 Business Analytics,
716,Multimodal Machine Learning For Public Health,9. INTERDISCIPLINARY & EMERGING FIELDS,9.5 Health & Medical Applications,9.5.4 Public Health,
717,Human Behavior Modeling,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.1 Human Factors,
718,Data-centric Ai System,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,,
719,Infectious Disease Modeling,9. INTERDISCIPLINARY & EMERGING FIELDS,9.5 Health & Medical Applications,9.5.4 Public Health,
720,Decision Analysis,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,8.1.4 Decision Analysis,
721,Markov Decision Processes,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,8.1.2 Stochastic Systems,
722,Markov Models,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,8.1.2 Stochastic Systems,
723,Monte Carlo Simulation Models,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,8.1.3 Simulation,
724,Discrete Event Simulation,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,8.1.3 Simulation,
725,Massively Interacting Systems And The Mathematics Supporting Rigorous Analysis And Understanding Of Their Stability And Resiliency,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,9.1.4 Mathematical Modeling,
726,The Generic Structure And The Mathematics Of Large-scale Simulation Models Of Massively Interacting Systems,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,9.1.4 Mathematical Modeling,
727,"""Discrete And Continuous Dynamical Systems"," In Particular Graph Dynamical Systems (gds) And Their Combinatorial And Algebraic Structures""",9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,"9.1.4 Mathematical Modeling, "
728,Design," Modeling,  Framework Development,  And Mathematical Analysis Of Simulation Models Based On Graph Dynamical Systems",9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,"9.1.4 Mathematical Modeling, "
729,Structure-to-function Theory Of Graph Dynamical Systems Relating Properties Of Networks, Functions And Update Mechanism To Global Dynamics,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,"9.1.4 Mathematical Modeling, "
732,Business Analytics And Decision Analysis,9. INTERDISCIPLINARY & EMERGING FIELDS,9.6 Business & Economics Applications,9.6.1 Business Analytics,
733,Sports Analytics,9. INTERDISCIPLINARY & EMERGING FIELDS,9.6 Business & Economics Applications,9.6.1 Business Analytics,
734,Structure Analysis,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.1 Structural Engineering,6.1.1 Structural Analysis,
735,Computational Solid Mechanics,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,5.1.2 Computational Mechanics,
736,Applied Mathematics Education,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,9.3.1 Engineering Education,
737,Artificial Neural Networks,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,2.1.2 Deep Learning & Neural Networks,
738,Structural Applications Of Smart And Advanced Materials,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,5.1.4 Smart Structures,
739,Energy Dissipation Systems,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.4 Power & Energy Systems,,
740,Computational Mechanics,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,5.1.2 Computational Mechanics,
741,Intelligent Materials And Structures,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,5.1.4 Smart Structures,
742,Damage Detection And System Identification,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.1 Structural Engineering,6.1.3 Structural Health Monitoring,
743,Optimization Mathematical Models And Graph Theoretical Methods,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,9.1.1 Applied Mathematics,
744,Applied Mathematics,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,9.1.1 Applied Mathematics,
745,Geophysical Mass Flows,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.4 Geotechnical Engineering,6.4.3 Geohazards,
746,Computational Fluid Dynamics Electrokinetic Flows,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.1 Fluid Dynamics,
747,Numerical Simulation,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.6 Data Science & Analytics,2.6.3 Scientific Computing,
748,Data Assimilation Adjoints,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.6 Data Science & Analytics,,
750,Motivation,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.1 Human Factors,
751,Person-situation Dynamics,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,,
752,Character Ethics,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.2 Ethics & Policy, ",
753,Leadership,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,9.3.4 Professional Development,
754,Materials Science And Engineering,3. MATERIALS SCIENCE & ENGINEERING,,,
755,Mental Health,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.5 Human-Computer Interaction,2.5.4 Digital Well-being,
756,Digital Health,9. INTERDISCIPLINARY & EMERGING FIELDS,9.5 Health & Medical Applications,9.5.1 Digital Health,
758,Networking,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.4 Networks & Security,2.4.1 Networking,
762,Dynamic Programming,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,8.1.1 Optimization,
763,Medical Decision Making,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,8.1.4 Decision Analysis,
765,Thin Films,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,3.1.3 Thin Films & Coatings,
766,Semiconductors,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.1 Semiconductor Devices,
767,Xps,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.2 Spectroscopy,
768,Mbe,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,,
769,Building Energy Performance,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.5 Construction & Infrastructure,6.5.3 Building Systems,
770,Indoor Environmental Quality,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.5 Construction & Infrastructure,6.5.3 Building Systems,
772,Big Data,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.6 Data Science & Analytics,2.6.2 Big Data,
773,Genai In Cs Courses,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.7 CS Education & Research,2.7.1 CS Education,
774,Cs1,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.7 CS Education & Research,2.7.1 CS Education,
775,Automated Assessment Tools,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.7 CS Education & Research,2.7.2 Educational Technology,
776,Metacognitive Awareness,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,,
777,Error Messages,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.3 Software Engineering & Systems,2.3.1 Software Engineering,
778,Nanoparticles,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,3.1.4 Nanomaterials,
779,Polymer Science,3. MATERIALS SCIENCE & ENGINEERING,3.4 Polymers & Soft Matter,3.4.1 Polymer Science,
780,Soft Matter,3. MATERIALS SCIENCE & ENGINEERING,3.4 Polymers & Soft Matter,3.4.2 Soft Materials,
781,Adaptive Control,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,4.5.1 Control Systems,
782,Multivariable Control,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,4.5.1 Control Systems,
783,Nonlinear Control,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,4.5.1 Control Systems,
785,Real-time Systems,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.2 Computer Systems & Architecture,2.2.4 Embedded Systems,
786,Biolocomotion,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
788,Vehicle Stability,5. MECHANICAL & AEROSPACE ENGINEERING,5.5 Dynamics & Vibrations,,
789,Swarm Dynamics,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,4.5.2 Robotics,
790,Magnesium,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.1 Metals & Alloys,
791,Uranium,7. CHEMICAL & NUCLEAR ENGINEERING,7.2 Nuclear Engineering,7.2.1 Nuclear Materials,
